FID,SCD,STR_NAME,BEZANZ,BEZLISTE,GUELTIG_AB,GIP_OBJECTID,NAMECAT,NAMECAT_NAME
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4a97,05272,Wickengasse,1,14,1953-06-03,10005165,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4a98,09333,Meistergasse,1,21,1972-02-01,10006717,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4a99,05114,Voltelinistraße,1,21,1940-07-27,10005009,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4a9a,05329,Wilhelm-Raab-Gasse,1,21,1912-06-25,10005221,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4a9b,05411,Zallingergasse,1,21,1936-03-21,10005301,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4a9c,00976,Edmund-Hawranek-Platz,1,21,1964-07-01,10000939,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4a9d,05317,Wildnergasse,1,21,1926-12-01,10005209,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4a9e,04998,Uhlirzgasse,1,21,1954-04-21,10004896,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4a9f,03525,Ostmarkgasse,1,21,1920-06-30,10003448,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aa0,12320,Jenschikweg,1,17,1983-12-15,10008401,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aa1,01208,Fischhof,1,1,1973-05-03,10001168,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aa2,04545,Singerstraße,1,1,1755-01-01,10004446,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aa3,04933,Trattnerhof,1,1,1912-07-16,10004832,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aa4,09574,Ocwirkgasse,1,21,1982-05-13,10006913,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aa5,03716,Pölleritzergasse,1,23,1961-01-18,10003636,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aa6,02381,Karl-Scheiber-Gasse,1,23,1973-01-05,10002322,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aa7,01689,Gutenberggasse,1,7,1862-01-01,10001640,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aa8,06589,Leopold-Mistinger-Platz,1,15,2005-03-01,10452447,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aa9,00612,Brüßlgasse,1,16,1883-01-01,10000590,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aaa,00091,Alszeile,1,17,1897-07-08,10000087,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aab,00621,Brunnenweg,1,17,1973-01-05,10000599,2058,Weg in Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aac,00396,Beheimgasse,1,17,1894-01-01,10000383,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aad,02403,Kastnergasse,1,17,1894-06-30,10002344,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aae,06090,Grasgasse,1,17,1983-09-09,10005923,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aaf,06062,Otto-Probst-Straße,1,10,1992-10-08,10005895,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ab0,09224,Czernetzplatz,1,22,1983-11-03,10006641,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ab1,02684,Kudriaffskygasse,1,22,1940-07-27,10002618,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ab2,01032,Eiswerkstraße,1,22,1966-10-19,10000995,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ab3,03839,Raimundgasse,1,2,1862-06-30,10003758,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ab4,03403,Nickelgasse,1,2,1872-06-30,10003329,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ab5,01726,Hafnergasse,1,2,1862-01-01,10001677,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ab6,03369,Nestroyplatz,1,2,1932-12-05,10003296,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ab7,02464,Kirchenplatz,1,23,1973-01-05,10002404,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ab8,03950,Riemenschneidergasse,1,22,1994-02-24,10003868,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ab9,04002,Rolandgasse,1,22,1998-11-27,10003919,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aba,04992,Udelweg,1,11,1938-09-10,10004890,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4abb,09722,Engilgasse,1,16,1971-01-19,10007044,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4abc,05774,Zillengrund,1,22,2004-10-18,10005635,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4abd,05687,Weidlinger Damm,1,22,1973-01-05,10005556,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4abe,00918,Dragonerweg,1,22,1966-11-02,10000882,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4abf,03835,Raffineriestraße,1,22,1963-12-12,10003754,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ac0,10764,Kaisermühlenbrücke,1,22,1993-06-15,10008041,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ac1,03643,Pfadenhauergasse,1,14,1887-06-30,10003563,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ac2,02327,Kallbrunnergasse,1,21,1954-03-03,10002268,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ac3,00012,Achengasse,1,21,1953-09-23,10000011,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ac4,00217,Anton-Frank-Gasse,1,18,1894-01-01,10000206,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ac5,00133,Am Hundsturm,1,5,1923-01-17,10000125,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ac6,03448,Nußwaldgasse,1,19,1894-06-30,10003372,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ac7,02166,Jägerhausgasse,1,12,1894-01-01,10002110,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ac8,03761,Premlechnergasse,1,12,1973-01-05,10003681,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ac9,00843,Dobiaschofskyweg,1,12,1955-06-08,10000813,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aca,05661,Nasenweg,1,19,1973-01-05,10005531,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4acb,02005,Hochwaldweg,1,22,1959-02-04,10001950,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4acc,05351,Wintzingerodestraße,1,22,1911-03-08,10005241,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4acd,04112,Sahulkastraße,1,10,1932-08-29,10004026,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ace,02996,Lugeck,1,1,1755-01-01,10002928,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4acf,03976,Rockhgasse,1,1,1973-01-05,10003894,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ad0,03951,Riemergasse,1,1,1755-01-01,10003869,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ad1,03277,Morzinplatz,1,1,1888-04-17,10003205,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ad2,04971,Tuchlauben,1,1,1862-06-30,10004870,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ad3,00316,Auwinkel,1,1,1973-01-05,10000305,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ad4,04420,Schwedenplatz,1,1,1997-02-25,10004323,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ad5,00661,Burgring,1,1,1863-01-01,10000636,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ad6,02157,Irisgasse,1,1,1973-05-03,10002101,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ad7,00186,Anders-Zorn-Weg,1,10,1951-06-06,10000175,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ad8,03000,Lundgasse,1,10,1951-06-06,10002932,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ad9,05561,Max-Fleischer-Gasse,1,10,1968-11-19,10005446,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ada,01721,Hänflingweg,1,14,1953-06-03,10001672,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4adb,03222,Missongasse,1,14,1956-10-17,10003150,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4adc,05226,Weinzierlgasse,1,14,1906-12-05,10005119,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4add,10504,Flötzersteigsteg,1,14,1989-06-01,10007781,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ade,10030,Guldenbrücke,2,13|14,1973-01-05,10007319,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4adf,06520,Hans-Schilder-Platz,1,21,2002-06-04,10397219,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ae0,06269,Fritz-Kandl-Gasse,1,21,2005-05-10,10006092,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ae1,02314,Kaingasse,1,21,1912-10-23,10002255,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ae2,01974,Himmelhofgasse,1,13,1907-07-03,10001920,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ae3,01381,Gaheisgasse,1,13,1910-05-03,10001338,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ae4,05942,Pflieglergasse,1,13,1975-10-20,10005781,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ae5,02391,Karlweisgasse,1,18,1947-06-30,10002332,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ae6,01998,Hochfeldstraße,1,21,1973-01-05,10001943,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ae7,00836,Dirndlgasse,1,21,1953-12-02,10000806,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ae8,05305,Senderstraße,1,21,1973-01-05,10005197,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4ae9,03390,Neusatzgasse,1,21,1973-01-05,10003317,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aea,04902,Tilakstraße,1,21,1973-01-05,10004801,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aeb,03204,Michtnergasse,1,21,1905-06-30,10003132,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aec,02193,Jedlersdorfer Straße,1,21,1941-09-28,10002136,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aed,05163,Waltenbergergasse,1,21,1956-09-19,10005058,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aee,00219,Anton-Haberzeth-Gasse,1,21,1932-03-23,10000208,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aef,01941,Herrenholzgasse,1,21,1956-10-17,10001887,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4af0,12154,Fidelis-Breier-Weg,1,21,1974-04-18,10008262,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4af1,04690,Steineichengasse,1,10,1957-10-16,10004591,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4af2,04799,Stuschkagasse,1,23,1973-01-05,10004700,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4af3,00105,Alvarsgasse,1,23,1954-05-19,10000101,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4af4,03657,Pfefferhofgasse,1,3,1862-06-30,10003577,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4af5,09851,Schloßpromenade,1,22,1991-05-02,10007155,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4af6,03565,Papagenogasse,1,6,1862-06-30,10003487,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4af7,00656,Burggasse,1,7,1973-05-03,10000632,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4af8,04788,Stuckgasse,1,7,1809-06-30,10004689,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4af9,04854,Tepserngasse,1,9,1910-11-04,10004753,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4afa,04492,Severingasse,1,9,1755-01-01,10004394,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4afb,00168,An den Froschlacken,1,12,1912-12-03,10000158,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4afc,06217,Bundesländerplatz,1,6,1990-02-08,10006044,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4afd,01283,Franz-Siller-Gasse,1,22,1920-01-01,10001241,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4afe,06674,Michael-Neumann-Gasse,1,19,2008-03-04,10466497,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4aff,06120,Friedrich-Adler-Weg,1,10,1989-11-09,10005951,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b00,05165,Waltergasse,1,4,1850-06-30,10005060,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b01,04908,Tiroler Gasse,1,13,1805-06-30,10004807,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b02,02042,Hofwiesengasse,1,13,1912-07-04,10001987,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b03,01177,Fernkorngasse,1,10,1880-01-01,10001137,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b04,01173,Ferdinand-Löwe-Straße,1,10,1936-12-30,10001134,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b05,01630,Großer Ring,1,13,1973-01-05,10001583,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b06,05373,Wolfersberggasse,1,14,1923-11-21,10005263,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b07,03918,Reizenpfenninggasse,2,14|16,1910-10-20,10003837,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b08,04099,Rustengasse,1,15,1973-01-05,10004013,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b09,04814,Sulzweg,1,19,1894-06-30,10004713,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b0a,05971,Heinz-Werner-Schimanko-Weg,1,19,2007-11-21,10005809,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b0b,05441,Zentaplatz,1,5,1905-06-30,10005331,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b0c,04451,Seegasse,1,9,1862-06-30,10004354,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b0d,04574,Sonnenbergweg,1,13,1973-01-05,10004475,2058,Weg in Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b0e,09556,Ruppweg,1,21,1973-01-23,10006895,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b0f,03856,Rappgasse,1,21,1920-06-30,10003775,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b10,09393,Silenegasse,1,22,1978-11-20,10006751,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b11,12538,Johann-Steinmetz-Stiege,1,17,1995-01-19,10008611,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b12,02455,Kindermanngasse,1,17,1894-06-30,10002395,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b13,04636,Sportklubstraße,1,2,1973-01-05,10004537,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b14,01724,Hafenzufahrtsstraße,1,2,1912-01-01,10001675,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b15,04470,Seitenhafenstraße,1,2,1973-01-05,10004372,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b16,12216,Rosa-Weber-Weg,1,21,2011-06-07,10008318,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b17,03175,Mengergasse,1,21,1919-09-24,10003103,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b18,05074,Vierthalergasse,1,12,1894-06-30,10004969,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b19,02094,Hufelandgasse,1,12,1836-01-01,10002039,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b1a,00170,An den langen Lüssen,1,19,1908-12-26,10000160,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b1b,02310,Kahlenberger Straße,1,19,1875-01-01,10002251,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b1c,05307,Wigandgasse,1,19,1895-06-26,10005199,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b1d,00543,Boschstraße,1,19,1905-09-28,10000527,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b1e,01706,Hackhofergasse,1,19,1894-01-01,10001657,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b1f,04758,Straßergasse,1,19,1945-06-30,10004659,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b20,00108,Amalgergasse,1,19,1903-11-27,10000104,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b21,01617,Grinzinger Straße,1,19,1755-01-01,10001571,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b22,04523,Silbergasse,1,19,1920-06-30,10004424,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b23,05637,Haselnußweg,1,22,1973-01-05,10005514,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b24,02195,Jenbachgasse,1,13,1955-06-08,10002138,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b25,00036,Agavenweg,1,22,1954-05-19,10000035,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b26,06184,Kobesgasse,1,22,1990-10-11,10006012,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b27,05073,Viehmarktgasse,1,3,1862-06-30,10004968,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b28,03638,Petschniggasse,1,23,1959-07-08,10003558,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b29,02841,Leithastraße,1,20,1894-11-09,10002775,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b2a,03831,Raffaelgasse,1,20,1869-06-30,10003750,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b2b,10851,Georg-Danzer-Steg,2,20|21,2009-03-31,10371196,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b2c,10756,Floridsdorfer Brücke,1,21,1993-06-01,10008033,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b2d,04568,Sommerhaidenweg,3,17|18|19,1973-01-05,10004469,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b2e,04645,Stachegasse,1,12,1898-07-07,10004546,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b2f,01761,Hallensteingasse,1,12,1959-04-15,10001711,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b30,10167,Hainbachbrücke,1,14,1973-01-05,10007454,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b31,05078,Viktor-Hagl-Gasse,1,14,1973-01-05,10004973,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b32,04303,Schmidgunstgasse,1,11,1894-06-30,10004208,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b33,10842,Donaustadtbrücke,2,2|22,1755-01-01,10008119,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b34,00613,Brunellengasse,1,22,1953-07-08,10000591,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b35,01723,Hafengasse,1,3,1862-01-01,10001674,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b36,03415,Nikolausgasse,1,13,1889-06-30,10003340,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b37,09176,Roschègasse,1,11,1971-02-16,10006601,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b38,02777,Larischgasse,1,22,1961-01-18,10002711,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b39,05801,Plattlgasse,1,23,1973-01-05,10005662,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b3a,01144,Faßziehergasse,1,7,1898-03-29,10001105,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b3b,01919,Herbststraße,1,16,1894-06-30,10001865,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b3c,01148,Fechtergasse,1,9,1973-01-05,10001109,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b3d,03401,Newaldgasse,1,9,1898-03-16,10003327,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b3e,02146,Ingen-Housz-Gasse,1,9,1973-01-05,10002090,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b3f,02848,Leon-Kellner-Weg,1,13,1973-01-05,10002782,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b40,03864,Ratmannsdorfgasse,1,13,1901-07-12,10003783,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b41,00916,Dovskygasse,1,13,1936-05-23,10000880,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b42,05448,Ziedlergasse,1,23,1954-05-19,10005338,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b43,06361,Marisa-Mell-Gasse,1,23,2000-05-16,10006184,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b44,06558,Bruno-Pezzey-Weg,1,22,2005-03-01,10444121,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b45,06283,Stavangergasse,1,22,1994-02-24,10006106,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b46,01540,Goldammerweg,1,22,1973-01-05,10001495,2058,Weg in Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b47,06578,Otmar-Brix-Gasse,1,11,2004-10-18,10447923,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b48,04892,Thurngasse,1,9,1862-06-30,10004791,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b49,01252,Frankgasse,1,9,1875-01-01,10001211,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b4a,01818,Hasengasse,1,10,1866-01-01,10001767,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_4b4b,02171,Jagdgasse,1,10,1973-01-05,10002115,1113,Gemeindestraße
